pid,cond,trial,word_1,word_2,word_3,word_4,word_5,word_6,sel_1,sel_2,sel_1_type,sel_2_type,rt,sel_taxo,sel_them,sel_them,sel_them_and_tax,sel_unr
3974,2,6,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,13.13472243,1,0,taxo,0,0
3974,2,7,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,8.675605168,1,0,taxo,0,0
3974,2,8,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,18.62448925,0,1,them,0,0
3974,2,9,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,9.991215223,1,0,taxo,0,0
3974,2,10,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,16.97848383,1,0,taxo,0,0
3974,2,11,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,5.990916272,0,1,them,0,0
3974,2,12,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,9.072804567,1,0,taxo,0,0
3974,2,13,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,TAXONOMIC,BASE,14.24407114,1,0,taxo,0,0
3974,2,14,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,TAXONOMIC,BASE,6.525638903,1,0,taxo,0,0
3974,2,15,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,6.202270038,1,0,taxo,0,0
3974,2,16,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,SALAD,CROUTONS,THEMATIC,BASE,16.00037741,0,1,them,0,0
3974,2,17,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,TAXONOMIC,BASE,11.90459371,1,0,taxo,0,0
3974,2,18,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,TAXONOMIC,BASE,5.752445403,1,0,taxo,0,0
3974,2,19,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,COMB,BASE,TAXONOMIC,13.02908759,1,0,taxo,0,0
3974,2,20,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,6.23035153,1,0,taxo,0,0
3974,2,21,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,THEMATIC,BASE,11.00391019,0,1,them,0,0
3974,2,22,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,4.77101179,1,0,taxo,0,0
3974,2,23,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,4.83060923,1,0,taxo,0,0
3974,2,24,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,8.879520593,1,0,taxo,0,0
3974,2,25,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,8.594793492,1,0,taxo,0,0
3974,2,26,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,6.139169944,1,0,taxo,0,0
3974,2,27,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,17.8328747,1,0,taxo,0,0
3974,2,28,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,HOSTESS,RECEPTIONIST,TAXONOMIC,BASE,6.820054255,1,0,taxo,0,0
3974,2,29,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,COURT,FIELD,TAXONOMIC,BASE,8.607460986,1,0,taxo,0,0
3974,2,30,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,8.037495622,1,0,taxo,0,0
3974,2,31,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,3.495470385,1,0,taxo,0,0
3974,2,32,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,3.033424199,1,0,taxo,0,0
3974,2,33,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,BASE,THEMATIC,13.99768752,0,1,them,0,0
3974,2,34,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,3.494631139,1,0,taxo,0,0
3974,2,35,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,17.05198032,1,0,taxo,0,0
3974,2,36,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,10.25537664,1,0,taxo,0,0
3974,2,37,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,DONUT,CAKE,TAXONOMIC,BASE,9.071720002,1,0,taxo,0,0
3974,2,38,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,4.436920432,1,0,taxo,0,0
3974,2,39,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,6.226873043,1,0,taxo,0,0
3974,2,40,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,14.82944984,1,0,taxo,0,0
3974,2,41,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,9.372879785,1,0,taxo,0,0
3974,2,42,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,TAXONOMIC,BASE,7.119590169,1,0,taxo,0,0
3974,2,43,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,7.299178697,1,0,taxo,0,0
3974,2,44,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,GRASS,LAWNMOWER,THEMATIC,BASE,13.27898579,0,1,them,0,0
3974,2,45,BICYCLE,CAR,HELMET,FISH,BEER,BANK,CAR,BICYCLE,TAXONOMIC,BASE,4.968190068,1,0,taxo,0,0
3974,2,46,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,13.43966925,1,0,taxo,0,0
3974,2,47,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,8.53808028,1,0,taxo,0,0
3974,2,48,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,3.666381069,1,0,taxo,0,0
3974,2,49,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,5.261869464,1,0,taxo,0,0
3974,2,50,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,12.21233703,1,0,taxo,0,0
3974,2,51,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,TAXONOMIC,BASE,6.545311706,1,0,taxo,0,0
3974,2,52,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,9.941145467,1,0,taxo,0,0
3974,2,53,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,ICE,PENGUIN,THEMATIC,BASE,22.39394339,0,1,them,0,0
3974,2,54,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,5.01319852,1,0,taxo,0,0
3974,2,55,COW_1,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,7.18035792,1,0,taxo,0,0
3974,2,56,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,5.050167419,1,0,taxo,0,0
3974,2,57,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,9.536595128,1,0,taxo,0,0
3974,2,58,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,5.102822451,1,0,taxo,0,0
3974,2,59,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,5.985283884,1,0,taxo,0,0
3976,2,1,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,21.70282424,1,0,taxo,0,0
3976,2,2,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,15.45447707,1,0,taxo,0,0
3976,2,3,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,TRAILER,BASE,THEMATIC,15.41872616,0,1,them,0,0
3976,2,4,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,RACOON,PANDA,TAXONOMIC,BASE,7.693082687,1,0,taxo,0,0
3976,2,5,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,8.342575199,1,0,taxo,0,0
3976,2,6,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,8.733925364,1,0,taxo,0,0
3976,2,7,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,15.57316907,1,0,taxo,0,0
3976,2,8,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SAUCE,BASE,UNRELATED,26.42362392,0,0,incorrect,0,1
3976,2,9,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,TAXONOMIC,BASE,32.16343262,1,0,taxo,0,0
3976,2,10,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,8.679465041,1,0,taxo,0,0
3976,2,11,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,TAXONOMIC,BASE,3.422067917,1,0,taxo,0,0
3976,2,12,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,GRASS,LAWNMOWER,THEMATIC,BASE,59.07579275,0,1,them,0,0
3976,2,13,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,8.866221761,1,0,taxo,0,0
3976,2,14,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,HAMSTER,CHISEL,UNRELATED,BASE,21.50616507,0,0,incorrect,0,1
3976,2,15,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,6.586270918,1,0,taxo,0,0
3976,2,16,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,7.317362706,1,0,taxo,0,0
3976,2,17,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,9.444475969,1,0,taxo,0,0
3976,2,18,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,6.672710677,1,0,taxo,0,0
3976,2,19,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,TAXONOMIC,BASE,11.47638952,1,0,taxo,0,0
3976,2,20,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,5.179931841,1,0,taxo,0,0
3976,2,21,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,10.40538462,1,0,taxo,0,0
3976,2,22,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,9.988560422,1,0,taxo,0,0
3976,2,23,SPOON,LADLE,CEREAL,LION,TREE,STEREO,LADLE,SPOON,TAXONOMIC,BASE,6.472007233,1,0,taxo,0,0
3976,2,24,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,17.21648393,0,1,them,0,0
3976,2,25,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,13.50365263,1,0,taxo,0,0
3976,2,26,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,15.79720655,1,0,taxo,0,0
3976,2,27,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,7.842327895,1,0,taxo,0,0
3976,2,28,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,7.676440111,1,0,taxo,0,0
3976,2,29,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,TAXONOMIC,BASE,5.111492349,1,0,taxo,0,0
3976,2,30,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,5.499733825,1,0,taxo,0,0
3976,2,31,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,7.683317299,1,0,taxo,0,0
3976,2,32,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,TAXONOMIC,BASE,5.372806951,1,0,taxo,0,0
3976,2,33,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,5.345051557,1,0,taxo,0,0
3976,2,34,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,3.955121987,1,0,taxo,0,0
3976,2,35,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,3.612214731,1,0,taxo,0,0
3976,2,36,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,4.75942191,1,0,taxo,0,0
3976,2,37,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,14.17870525,1,0,taxo,0,0
3976,2,38,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,8.639060361,0,1,them,0,0
3976,2,39,COW_1,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,5.721283693,1,0,taxo,0,0
3976,2,40,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,4.685565222,1,0,taxo,0,0
3976,2,41,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,4.433082409,1,0,taxo,0,0
3976,2,42,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,9.578731602,1,0,taxo,0,0
3976,2,43,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,46.92870873,1,0,taxo,0,0
3976,2,44,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,BASE,TAXONOMIC,8.002450534,1,0,taxo,0,0
3976,2,45,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,5.906190429,1,0,taxo,0,0
3976,2,46,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,4.254544678,1,0,taxo,0,0
3976,2,47,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,TAXONOMIC,BASE,10.35985044,1,0,taxo,0,0
3976,2,48,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,TAXONOMIC,BASE,36.46539258,1,0,taxo,0,0
3976,2,49,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,15.13688858,1,0,taxo,0,0
3976,2,50,CRIB,BED,BABY,FERRY,BOWL,PATIO,BED,CRIB,TAXONOMIC,BASE,4.811219156,1,0,taxo,0,0
3976,2,51,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,5.932898007,1,0,taxo,0,0
3976,2,52,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,6.298265292,1,0,taxo,0,0
3976,2,53,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,COMB,GLASSES,TAXONOMIC,UNRELATED,62.10827573,0,0,incorrect,0,1
3976,2,54,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,5.103065121,1,0,taxo,0,0
3976,2,55,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,4.702054516,1,0,taxo,0,0
3976,2,56,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,3.517115335,1,0,taxo,0,0
3976,2,57,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,5.961595277,1,0,taxo,0,0
3976,2,58,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,8.642495479,1,0,taxo,0,0
3976,2,59,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,CHOCOLATE,COOKIE,THEMATIC,BASE,2.616661248,0,1,them,0,0
3978,2,1,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CLOCK,BELL,UNRELATED,UNRELATED,29.58487472,0,0,incorrect,0,1
3978,2,2,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,16.41755596,1,0,taxo,0,0
3978,2,3,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,TAXONOMIC,BASE,8.052332922,1,0,taxo,0,0
3978,2,4,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,9.641837933,1,0,taxo,0,0
3978,2,5,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,7.067338819,1,0,taxo,0,0
3978,2,6,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,15.27004787,1,0,taxo,0,0
3978,2,7,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,16.25225572,1,0,taxo,0,0
3978,2,8,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,8.359367147,1,0,taxo,0,0
3978,2,9,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,8.667073767,1,0,taxo,0,0
3978,2,10,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,20.58030535,0,1,them,0,0
3978,2,11,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,12.30766656,1,0,taxo,0,0
3978,2,12,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,14.56589338,1,0,taxo,0,0
3978,2,13,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,TAXONOMIC,BASE,5.067083898,1,0,taxo,0,0
3978,2,14,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,7.489545599,1,0,taxo,0,0
3978,2,15,DOG,CAT,BONE,POND,HOOD,QUEEN,CAT,DOG,TAXONOMIC,BASE,3.305360355,1,0,taxo,0,0
3978,2,16,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,6.214481422,1,0,taxo,0,0
3978,2,17,BICYCLE,CAR,HELMET,FISH,BEER,BANK,CAR,BICYCLE,TAXONOMIC,BASE,7.234681412,1,0,taxo,0,0
3978,2,18,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,BAGEL,CROUTONS,TAXONOMIC,BASE,10.30756327,1,0,taxo,0,0
3978,2,19,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,8.328817042,1,0,taxo,0,0
3978,2,20,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,8.141236386,1,0,taxo,0,0
3978,2,21,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,5.336012098,1,0,taxo,0,0
3978,2,22,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,4.199635761,1,0,taxo,0,0
3978,2,23,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,TAXONOMIC,BASE,5.162100826,1,0,taxo,0,0
3978,2,24,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,TORTILLA,TAXONOMIC,BASE,8.721174582,1,0,taxo,0,0
3978,2,25,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,12.39184704,1,0,taxo,0,0
3978,2,26,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,6.13761949,1,0,taxo,0,0
3978,2,27,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,12.96218564,1,0,taxo,0,0
3978,2,28,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,PAN,MICROWAVE,THEMATIC,TAXONOMIC,5.877519164,0,0,incorrect,1,0
3978,2,29,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,11.88096688,1,0,taxo,0,0
3978,2,30,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,48.25182301,1,0,taxo,0,0
3978,2,31,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,11.12642483,1,0,taxo,0,0
3978,2,32,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,6.680318062,1,0,taxo,0,0
3978,2,33,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,3.206440491,1,0,taxo,0,0
3978,2,34,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,4.540656888,1,0,taxo,0,0
3978,2,35,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,FIREMAN,POLICE,TAXONOMIC,BASE,4.513715732,1,0,taxo,0,0
3978,2,36,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,8.503790705,1,0,taxo,0,0
3978,2,37,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,SOCK,CARPET,UNRELATED,UNRELATED,45.10204645,0,0,incorrect,0,1
3978,2,38,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,5.92513241,1,0,taxo,0,0
3978,2,39,CRIB,BED,BABY,FERRY,BOWL,PATIO,BED,CRIB,TAXONOMIC,BASE,8.443718122,1,0,taxo,0,0
3978,2,40,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,15.95197226,1,0,taxo,0,0
3978,2,41,COW_1,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,8.49213917,1,0,taxo,0,0
3978,2,42,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,35.60433908,1,0,taxo,0,0
3978,2,43,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,TAXONOMIC,BASE,8.13128057,1,0,taxo,0,0
3978,2,44,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,9.291793603,1,0,taxo,0,0
3978,2,45,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,TAXONOMIC,BASE,7.284713095,1,0,taxo,0,0
3978,2,46,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,67.83788395,1,0,taxo,0,0
3978,2,47,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,7.869844723,1,0,taxo,0,0
3978,2,48,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,BLEACH,SHAMPOO,TAXONOMIC,BASE,5.521403084,1,0,taxo,0,0
3978,2,49,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,25.3086879,1,0,taxo,0,0
3978,2,50,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,COURT,SCHOOL,TAXONOMIC,UNRELATED,22.22487259,0,0,incorrect,0,1
3978,2,51,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,RACOON,PANDA,TAXONOMIC,BASE,5.079676655,1,0,taxo,0,0
3978,2,52,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,TAXONOMIC,BASE,6.84981159,1,0,taxo,0,0
3978,2,53,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,TAXONOMIC,BASE,11.26841637,1,0,taxo,0,0
3978,2,54,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,3.71206464,1,0,taxo,0,0
3978,2,55,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,STEWARDESS,WAITRESS,TAXONOMIC,BASE,4.228768243,1,0,taxo,0,0
